Order_ID,Customer_ID,Order_Date,City,Restaurant_Type,Order_Value,Discount_Percentage,Delivery_Distance_km,Delivery_Time_min,Delivery_Cost,Net_Revenue,Profit,Payment_Mode,Rating,Order_Cancelled,Refund,Repeat_Customer
50230,11341,2025-02-15,Mumbai,Pizza,436,15,6.9,39,73.35,71.92,-1.43,UPI,4,No,Yes,No
50231,10968,2025-04-10,Hyderabad,Desserts,312,5,12.8,61,148.23,108.04,-40.19,Card,2,No,No,No
50232,11596,2025-02-11,Delhi,South Indian,419,25,9.9,55,124.63,42.43,-82.2,Wallet,2,No,No,No
50233,10827,2025-08-08,Lucknow,Fast Food,327,0,6.7,43,91.36,112.14,20.78,COD,4,No,No,Yes
50234,10640,2025-03-08,Bangalore,North Indian,487,15,13.2,53,136.12,89.09,-47.03,Wallet,2,No,No,No
50235,10736,2025-04-07,Bangalore,Desserts,230,50,5.4,31,63.93,-32.0,-95.93,Wallet,5,No,No,No
50236,11312,2025-05-11,Kolkata,South Indian,260,30,4.6,40,62.04,6.8,-55.24,Card,3,No,No,No
50237,11424,2025-12-18,Pune,Fast Food,172,20,3.4,39,61.11,23.84,-37.27,UPI,3,No,No,Yes
50238,11020,2025-04-12,Hyderabad,Chinese,120,15,8.2,52,106.26,57.6,-48.66,UPI,3,No,No,Yes
50239,11376,2025-02-15,Jaipur,Desserts,195,20,4.6,38,56.01,31.5,-24.51,Wallet,5,No,No,Yes
50240,10103,2025-02-21,Kolkata,Desserts,166,15,6.5,51,94.24,50.62,-43.62,COD,2,No,Yes,No
50241,10733,2025-08-13,Lucknow,Pizza,414,5,5.0,44,72.13,100.38,28.25,Card,4,No,No,Yes
50242,10232,2025-03-09,Pune,Biryani,397,20,6.5,49,73.37,46.94,-26.43,Card,3,No,No,Yes
50243,10990,2025-09-07,Bangalore,Fast Food,334,25,6.9,33,63.0,31.38,-31.62,COD,5,No,No,Yes
50244,11064,2025-09-25,Pune,South Indian,352,25,1.8,24,32.42,9.44,-22.98,Card,5,No,No,Yes
50245,11036,2025-08-29,Jaipur,Desserts,307,50,7.6,52,95.85,-40.36,-136.21,Wallet,2,No,No,No
50246,10181,2025-09-13,Delhi,Biryani,422,15,1.9,29,36.2,49.54,13.34,Card,5,No,No,Yes
50247,11341,2025-12-10,Delhi,Fast Food,129,10,7.1,43,73.03,58.08,-14.95,Card,4,No,No,Yes
50248,10005,2025-06-24,Delhi,South Indian,148,5,6.1,43,70.03,61.76,-8.27,Card,4,No,No,Yes
50249,10385,2025-03-03,Lucknow,Fast Food,361,5,1.3,19,39.94,81.37,41.43,Card,5,No,No,Yes
50250,11022,2025-01-03,Hyderabad,Biryani,336,20,9.2,57,108.72,61.72,-47.0,COD,1,No,No,No
50251,11033,2025-07-16,Delhi,South Indian,202,10,4.6,30,68.67,51.84,-16.83,COD,5,No,No,Yes
50252,11458,2025-10-11,Pune,Pizza,455,25,3.8,48,61.01,9.15,-51.86,UPI,3,No,No,Yes
50253,11559,2025-06-30,Hyderabad,North Indian,388,40,8.6,39,87.07,-18.24,-105.31,UPI,3,No,Yes,No
50254,11373,2025-01-29,Mumbai,Chinese,436,30,6.2,37,64.85,2.32,-62.53,Card,5,No,Yes,Yes
50255,11521,2025-11-28,Hyderabad,Pizza,327,25,6.1,51,79.06,26.79,-52.27,UPI,3,No,No,No
50256,11524,2025-05-09,Mumbai,Desserts,158,20,6.8,35,66.51,43.96,-22.55,Card,4,No,No,No
50257,10603,2025-08-18,Bangalore,South Indian,342,15,5.7,25,68.63,58.14,-10.49,Card,4,No,No,Yes
50258,10082,2025-03-20,Lucknow,North Indian,297,10,5.7,50,69.68,69.84,0.16,UPI,1,Yes,No,No
50259,11611,2025-09-16,Bangalore,North Indian,508,25,3.4,26,52.6,5.16,-47.44,UPI,5,No,No,Yes
50260,10235,2025-12-09,Delhi,Pizza,327,0,2.0,36,33.38,91.94,58.56,UPI,3,No,No,No
50261,11059,2025-07-11,Hyderabad,North Indian,457,10,3.3,36,49.21,74.84,25.63,Card,4,No,No,No
50262,11373,2025-11-19,Kolkata,Desserts,273,25,4.2,45,60.7,17.01,-43.69,Wallet,4,No,No,Yes
50263,11469,2025-06-19,Bangalore,Biryani,495,40,12.6,54,137.8,-34.1,-171.9,UPI,3,No,No,Yes
50264,11314,2025-11-13,Bangalore,Chinese,420,20,9.5,45,112.57,63.4,-49.17,UPI,5,No,No,Yes
50265,10971,2025-03-22,Hyderabad,Biryani,544,50,2.0,36,46.18,-132.32,-178.5,UPI,4,No,No,Yes
50266,11134,2025-10-12,Bangalore,Biryani,371,0,3.1,31,56.4,101.62,45.22,Card,5,No,No,No
50267,10330,2025-04-05,Mumbai,Desserts,315,30,5.7,42,57.99,9.0,-48.99,UPI,4,No,No,Yes
50268,10514,2025-02-20,Mumbai,North Indian,418,10,7.3,43,86.55,93.96,7.41,Card,4,No,No,No
50269,11159,2025-10-18,Delhi,Fast Food,314,10,5.0,35,52.02,67.68,15.66,Wallet,5,No,No,No
50270,10913,2025-07-03,Kolkata,North Indian,550,10,7.8,57,87.22,112.8,25.58,UPI,2,Yes,No,No
50271,11039,2025-11-20,Bangalore,North Indian,532,20,2.7,12,35.35,30.64,-4.71,COD,4,No,No,Yes
50272,10275,2025-08-26,Hyderabad,Biryani,432,50,5.0,49,70.89,-90.96,-161.85,Card,2,No,Yes,No
50273,11508,2025-09-05,Lucknow,Biryani,340,10,5.3,44,62.48,72.6,10.12,UPI,5,No,No,No
50274,11329,2025-06-15,Bangalore,Healthy,324,20,4.0,24,49.1,30.48,-18.62,COD,5,No,No,Yes
50275,10771,2025-04-25,Hyderabad,Fast Food,216,20,7.0,39,78.06,46.32,-31.74,Card,4,No,No,Yes
50276,10323,2025-07-05,Hyderabad,Chinese,263,5,3.9,31,44.12,68.11,23.99,Card,4,No,No,Yes
50277,11175,2025-10-31,Bangalore,South Indian,314,5,9.8,53,109.24,108.38,-0.86,COD,3,No,Yes,No
50278,10176,2025-04-21,Delhi,Healthy,340,20,6.1,43,62.48,43.4,-19.08,COD,3,No,No,No
50279,10929,2025-11-02,Hyderabad,Pizza,554,30,4.4,34,54.8,-17.92,-72.72,UPI,5,No,No,Yes
50280,11606,2025-09-30,Hyderabad,Biryani,426,30,4.0,45,53.71,-10.08,-63.79,Wallet,4,No,No,Yes
50281,10470,2025-09-04,Kolkata,Fast Food,213,25,2.0,32,39.16,13.61,-25.55,Wallet,5,No,No,Yes
50282,10528,2025-04-07,Bangalore,Chinese,365,15,8.0,46,104.05,73.55,-30.5,COD,3,No,Yes,No
50283,11098,2025-08-05,Hyderabad,South Indian,274,20,7.5,39,80.3,50.48,-29.82,Wallet,5,No,No,Yes
50284,11507,2025-03-12,Jaipur,South Indian,160,5,5.2,43,75.11,58.4,-16.71,Card,4,No,No,No
50285,10797,2025-11-22,Bangalore,Biryani,618,0,8.4,46,97.71,186.36,88.65,COD,3,Yes,Yes,No
50286,11458,2025-11-02,Bangalore,Chinese,474,40,12.8,54,134.58,-30.32,-164.9,UPI,3,No,No,No
50287,10737,2025-05-03,Pune,Healthy,435,25,6.8,40,80.12,27.75,-52.37,COD,3,Yes,No,No
50288,10712,2025-05-22,Mumbai,Healthy,421,20,9.4,41,94.92,63.42,-31.5,COD,4,No,No,Yes
50289,11422,2025-08-15,Lucknow,North Indian,266,15,5.7,41,72.42,52.82,-19.6,Card,1,Yes,Yes,No
50290,11387,2025-12-26,Mumbai,Fast Food,273,10,12.7,65,150.03,87.76,-62.27,COD,3,No,Yes,No
50291,10448,2025-10-21,Mumbai,Healthy,169,5,3.1,27,31.1,48.73,17.63,Card,4,No,No,Yes
50292,11596,2025-02-24,Bangalore,Biryani,384,50,12.8,63,137.7,-52.52,-190.22,COD,3,No,No,No
50293,11006,2025-04-04,Lucknow,Desserts,326,0,4.9,43,58.34,101.12,42.78,Card,4,No,No,No
50294,10937,2025-03-03,Pune,North Indian,434,20,5.1,37,70.63,39.28,-31.35,COD,3,No,No,No
50295,10750,2025-04-05,Hyderabad,Pizza,418,10,4.5,42,65.41,77.16,11.75,Card,3,No,No,Yes
50296,11138,2025-08-10,Jaipur,Pizza,348,0,6.4,50,85.28,114.96,29.68,Wallet,3,No,No,Yes
50297,10615,2025-05-09,Hyderabad,North Indian,550,15,12.6,59,132.53,93.5,-39.03,COD,2,No,No,No
50298,10705,2025-01-11,Delhi,Fast Food,174,20,3.9,15,46.59,26.88,-19.71,Wallet,5,No,No,No
50299,10161,2025-07-15,Hyderabad,North Indian,390,40,9.7,47,110.1,-15.2,-125.3,COD,2,No,No,No
50300,10649,2025-12-01,Mumbai,Pizza,450,30,4.1,31,59.8,-11.4,-71.2,Card,4,No,No,Yes
50301,11356,2025-05-09,Lucknow,South Indian,312,0,6.4,52,79.2,107.04,27.84,COD,2,Yes,Yes,No
50302,11266,2025-03-21,Bangalore,Healthy,440,15,3.9,34,57.36,54.2,-3.16,Wallet,4,No,Yes,No
50303,10957,2025-10-04,Lucknow,North Indian,651,20,8.9,49,104.49,66.42,-38.07,COD,3,No,No,No
50304,10987,2025-10-04,Mumbai,Biryani,525,0,4.4,25,53.28,141.9,88.62,Wallet,5,No,No,Yes
50305,11548,2025-09-02,Mumbai,Chinese,218,20,6.1,43,88.36,40.96,-47.4,Wallet,4,No,No,No
50306,10452,2025-05-15,Bangalore,South Indian,259,25,1.1,16,40.28,12.23,-28.05,Card,4,No,No,Yes
50307,10594,2025-02-26,Pune,South Indian,432,0,4.8,42,66.96,123.84,56.88,UPI,3,No,No,No
50308,10477,2025-02-16,Bangalore,North Indian,529,50,4.1,21,55.55,-123.52,-179.07,Wallet,5,No,No,Yes
50309,10147,2025-10-06,Delhi,Pizza,349,5,7.5,50,86.49,104.33,17.84,Wallet,3,No,No,Yes
50310,11506,2025-02-18,Hyderabad,Healthy,418,10,1.8,26,34.01,70.16,36.15,Card,4,No,No,No
50311,10739,2025-01-27,Jaipur,Pizza,621,5,7.7,56,102.14,151.77,49.63,Wallet,1,No,Yes,No
50312,11410,2025-11-02,Bangalore,Chinese,489,10,5.2,44,66.86,89.88,23.02,UPI,3,No,No,Yes
50313,10258,2025-09-07,Mumbai,Healthy,210,15,6.1,41,83.17,51.3,-31.87,Wallet,5,No,No,Yes
50314,11145,2025-05-31,Hyderabad,North Indian,393,15,2.6,37,36.31,47.51,11.2,COD,4,No,No,Yes
50315,11110,2025-07-07,Delhi,Chinese,353,20,1.5,20,40.59,27.06,-13.53,Card,5,No,No,No
50316,11074,2025-12-16,Hyderabad,North Indian,386,5,3.7,33,49.37,87.82,38.45,Wallet,5,No,No,Yes
50317,10393,2025-02-20,Bangalore,South Indian,362,20,3.2,28,47.5,27.24,-20.26,UPI,5,No,Yes,No
50318,10959,2025-11-24,Bangalore,North Indian,406,25,7.4,44,80.68,32.22,-48.46,UPI,4,No,No,No
50319,10208,2025-04-29,Hyderabad,Pizza,506,5,3.5,37,42.8,107.02,64.22,Wallet,4,No,No,Yes
50320,10214,2025-03-27,Kolkata,North Indian,445,20,1.8,44,37.47,28.9,-8.57,Wallet,5,No,No,Yes
50321,11692,2025-06-15,Hyderabad,North Indian,632,10,6.1,49,78.53,112.44,33.91,Card,4,No,No,Yes
50322,10619,2025-01-04,Mumbai,Pizza,501,25,5.5,39,75.62,17.97,-57.65,COD,3,No,No,Yes
50323,10320,2025-03-12,Mumbai,Desserts,334,20,5.2,28,58.94,37.88,-21.06,UPI,5,No,No,Yes
50324,11220,2025-11-25,Mumbai,Chinese,339,10,12.4,61,131.77,95.68,-36.09,UPI,1,No,No,No
50325,11299,2025-11-20,Delhi,Fast Food,345,20,8.0,45,93.22,54.9,-38.32,UPI,4,No,No,No
50326,10455,2025-08-10,Mumbai,Fast Food,343,0,5.8,34,67.25,110.26,43.01,Card,4,No,No,Yes
50327,11000,2025-07-22,Pune,Pizza,400,0,2.4,36,34.8,108.0,73.2,COD,4,No,No,Yes
50328,10391,2025-06-14,Delhi,South Indian,213,30,5.4,38,55.95,15.36,-40.59,Card,3,No,No,No
50329,11552,2025-02-13,Bangalore,Biryani,340,30,10.2,61,122.83,27.8,-95.03,Card,1,Yes,No,No
50330,10418,2025-10-07,Hyderabad,Pizza,538,25,1.5,39,37.92,3.86,-34.06,COD,3,No,Yes,No
50331,10109,2025-08-27,Pune,Biryani,476,25,3.8,38,52.17,8.52,-43.65,UPI,3,No,No,Yes
50332,10647,2025-09-06,Jaipur,North Indian,569,40,6.3,54,87.06,-64.62,-151.68,COD,3,No,No,Yes
50333,11402,2025-06-30,Delhi,Fast Food,302,0,11.6,56,134.82,121.44,-13.38,Card,3,No,No,No
50334,10311,2025-06-24,Jaipur,South Indian,336,20,7.1,45,80.68,49.32,-31.36,COD,5,No,No,No
50335,10920,2025-10-05,Bangalore,South Indian,198,5,2.2,16,25,53.66,28.66,Card,5,No,No,Yes
50336,10651,2025-02-04,Hyderabad,Healthy,455,25,6.7,44,66.0,26.55,-39.45,COD,4,No,No,No
50337,10312,2025-04-07,Bangalore,Pizza,369,20,5.4,39,71.15,39.78,-31.37,Wallet,4,No,No,Yes
50338,11459,2025-11-29,Delhi,Desserts,253,0,4.0,30,50.79,79.66,28.87,Card,5,No,No,No
50339,10136,2025-04-01,Lucknow,Healthy,295,15,7.0,51,96.03,62.65,-33.38,UPI,1,Yes,No,No
50340,11067,2025-02-25,Delhi,Chinese,455,15,12.5,60,129.35,86.85,-42.5,Wallet,1,No,No,No
50341,10624,2025-05-27,Delhi,Fast Food,285,5,4.6,37,51.57,76.05,24.48,Card,5,No,No,No
50342,10806,2025-07-31,Mumbai,Biryani,487,40,0.8,28,31.33,-67.66,-98.99,UPI,4,No,No,No
50343,10234,2025-12-28,Delhi,Fast Food,293,20,3.0,34,42.38,25.86,-16.52,Card,5,No,No,Yes
50344,10333,2025-03-16,Bangalore,Chinese,405,15,3.5,26,45.75,49.35,3.6,Wallet,5,No,No,Yes
50345,11020,2025-09-13,Hyderabad,Biryani,365,15,6.5,43,79.47,64.55,-14.92,Card,4,No,No,No
50346,10101,2025-04-05,Bangalore,South Indian,329,30,9.6,41,114.42,28.68,-85.74,Card,1,Yes,No,No
50347,10933,2025-10-24,Delhi,Biryani,323,30,5.4,41,54.44,6.56,-47.88,COD,1,Yes,No,No
50348,11080,2025-07-31,Hyderabad,South Indian,245,20,4.4,40,58.85,31.3,-27.55,COD,5,No,No,Yes
50349,10532,2025-09-27,Hyderabad,South Indian,212,25,8.0,34,82.18,41.64,-40.54,UPI,4,No,No,Yes
50350,10050,2025-08-27,Pune,Biryani,259,15,7.6,45,95.76,63.73,-32.03,UPI,3,No,Yes,No
50351,10631,2025-06-03,Hyderabad,Fast Food,316,25,8.7,47,96.92,42.72,-54.2,Wallet,3,No,No,No
50352,11633,2025-01-19,Pune,North Indian,283,10,1.8,31,28.43,53.96,25.53,COD,4,No,No,No
50353,11138,2025-10-02,Bangalore,North Indian,663,0,2.7,33,53.07,165.86,112.79,Wallet,5,No,No,Yes
50354,10384,2025-11-01,Bangalore,Chinese,562,10,3.6,39,60.03,89.04,29.01,Card,4,No,No,Yes
50355,10230,2025-07-11,Kolkata,Chinese,298,20,10.9,65,145.52,60.96,-84.56,UPI,2,No,No,Yes
50356,11684,2025-09-22,Pune,Biryani,299,20,4.8,54,75.52,34.78,-40.74,UPI,2,No,No,No
50357,10212,2025-09-24,Kolkata,Chinese,386,10,9.0,55,112.98,100.32,-12.66,Card,3,No,No,Yes
50358,10561,2025-02-28,Bangalore,South Indian,273,10,3.6,31,57.49,54.36,-3.13,COD,4,No,No,Yes
50359,11108,2025-08-16,Bangalore,Biryani,399,0,5.8,30,72.37,122.58,50.21,COD,5,No,No,Yes
50360,10640,2025-06-20,Kolkata,Chinese,240,25,3.8,34,51.3,15.6,-35.7,Wallet,5,No,No,Yes
50361,10964,2025-04-29,Lucknow,Biryani,368,5,6.6,57,88.19,102.16,13.97,UPI,2,No,No,Yes
50362,10720,2025-09-03,Delhi,Pizza,371,5,5.6,47,63.41,96.67,33.26,Wallet,3,No,No,No
50363,11210,2025-07-31,Mumbai,Pizza,626,25,9.5,38,104.17,36.22,-67.95,UPI,4,No,No,Yes
50364,11515,2025-12-31,Hyderabad,North Indian,382,30,3.1,40,65.39,-10.56,-75.95,Wallet,2,Yes,Yes,No
50365,10671,2025-09-11,Pune,Biryani,478,25,5.5,46,62.2,18.66,-43.54,Wallet,2,No,No,No
50366,10401,2025-04-16,Pune,Fast Food,206,40,0.8,12,35.94,-17.08,-53.02,Wallet,4,No,No,No
50367,10262,2025-05-31,Bangalore,Desserts,249,50,5.3,34,65.38,-37.92,-103.3,Wallet,5,No,No,No
50368,10832,2025-07-15,Delhi,Pizza,573,30,5.8,40,75.6,-11.04,-86.64,UPI,3,No,No,Yes
50369,10295,2025-09-07,Pune,Healthy,435,30,6.0,48,72.01,1.2,-70.81,Wallet,3,No,No,No
50370,10788,2025-07-01,Mumbai,Fast Food,316,25,7.9,41,102.53,37.92,-64.61,COD,3,No,Yes,No
50371,10232,2025-10-25,Delhi,South Indian,418,50,7.5,43,77.75,-72.04,-149.79,UPI,3,No,No,No
50372,11401,2025-11-21,Hyderabad,North Indian,294,0,1.4,15,36.84,84.68,47.84,COD,4,No,No,No
50373,10593,2025-03-27,Bangalore,Healthy,212,0,5.2,29,61.72,77.84,16.12,COD,5,No,No,Yes
50374,10993,2025-02-12,Bangalore,Biryani,338,10,5.6,36,76.4,74.16,-2.24,COD,4,No,No,No
50375,11655,2025-03-31,Mumbai,South Indian,298,10,1.1,22,32.23,55.76,23.53,Wallet,5,No,No,No
50376,10488,2025-12-05,Delhi,South Indian,453,20,6.1,38,66.98,45.66,-21.32,Card,4,No,No,No
50377,10778,2025-12-16,Pune,North Indian,625,15,13.1,59,125.74,98.75,-26.99,Wallet,3,No,Yes,No
50378,11251,2025-11-30,Jaipur,Fast Food,359,15,5.1,44,56.83,55.73,-1.1,Card,3,No,No,Yes
50379,10642,2025-10-08,Bangalore,Biryani,466,25,7.4,37,88.34,30.42,-57.92,Card,4,No,Yes,Yes
50380,11228,2025-11-23,Bangalore,Healthy,467,25,7.9,35,71.14,33.39,-37.75,UPI,4,No,No,Yes
50381,11309,2025-08-21,Lucknow,Pizza,625,10,0.8,37,32.14,95.0,62.86,COD,4,No,No,Yes
50382,10365,2025-08-14,Bangalore,Healthy,494,5,5.9,29,64.37,119.38,55.01,UPI,4,No,No,Yes
50383,10150,2025-02-06,Hyderabad,Pizza,598,20,0.8,37,25.57,31.96,6.39,Wallet,5,No,No,Yes
50384,10980,2025-08-12,Delhi,Chinese,321,15,5.5,35,51.95,55.47,3.52,COD,5,No,No,Yes
50385,10821,2025-01-29,Pune,Healthy,463,0,7.6,36,82.9,147.46,64.56,Card,3,No,No,Yes
50386,10613,2025-12-23,Delhi,Biryani,302,15,4.2,37,57.05,46.34,-10.71,COD,1,Yes,No,No
50387,11024,2025-10-01,Lucknow,Chinese,355,10,5.6,46,66.88,76.2,9.32,Card,3,No,No,No
50388,11518,2025-10-24,Mumbai,Biryani,293,20,13.0,63,154.82,60.86,-93.96,UPI,3,Yes,No,No
50389,10935,2025-11-09,Bangalore,North Indian,402,30,5.7,38,79.88,2.04,-77.84,COD,5,No,No,Yes
50390,10248,2025-12-17,Hyderabad,Biryani,252,20,7.3,46,89.7,48.84,-40.86,Wallet,3,No,No,No
50391,10499,2025-10-25,Bangalore,Biryani,296,0,7.0,41,79.96,107.12,27.16,Wallet,4,No,No,No
50392,11421,2025-09-01,Pune,Pizza,416,40,3.4,37,48.06,-54.48,-102.54,COD,5,No,No,No
50393,10713,2025-08-03,Bangalore,Pizza,611,15,7.3,45,77.05,86.57,9.52,Card,4,No,No,Yes
50394,10231,2025-03-18,Pune,Healthy,400,0,3.8,31,45.97,110.8,64.83,UPI,5,No,No,No
50395,10214,2025-01-27,Lucknow,Pizza,396,40,5.8,50,69.77,-36.48,-106.25,UPI,3,No,No,No
50396,10668,2025-04-27,Bangalore,Chinese,282,15,6.7,26,73.69,59.94,-13.75,Card,5,No,No,Yes
50397,10938,2025-04-10,Pune,Healthy,444,0,5.6,48,86.04,131.28,45.24,Card,3,No,No,No
50398,11617,2025-11-23,Lucknow,Desserts,184,15,2.6,21,39.6,32.88,-6.72,Wallet,5,No,No,Yes
50399,11508,2025-05-07,Mumbai,Fast Food,558,40,6.1,42,69.71,-63.84,-133.55,Wallet,2,Yes,No,No
50400,11088,2025-07-21,Delhi,Chinese,251,20,6.3,51,84.54,42.82,-41.72,UPI,2,No,No,No
50401,10033,2025-09-03,Pune,Pizza,556,50,2.3,31,40.11,-135.68,-175.79,UPI,5,No,No,No
50402,11285,2025-02-06,Delhi,South Indian,262,25,3.3,23,40.8,12.14,-28.66,UPI,5,No,No,Yes
50403,11055,2025-12-12,Delhi,Biryani,502,20,10.3,54,107.73,65.04,-42.69,Wallet,3,No,Yes,No
50404,11511,2025-10-25,Jaipur,South Indian,120,40,5.3,36,62.49,10.2,-52.29,UPI,1,Yes,No,No
50405,10963,2025-12-30,Hyderabad,Chinese,288,25,7.2,39,61.47,34.56,-26.91,Wallet,5,No,No,Yes
50406,10367,2025-05-28,Lucknow,Biryani,466,5,5.8,54,99.15,114.02,14.87,Wallet,2,Yes,Yes,No
50407,10711,2025-08-04,Delhi,South Indian,318,10,5.0,42,62.54,68.16,5.62,Wallet,4,No,No,Yes
50408,10938,2025-06-05,Hyderabad,Desserts,432,15,3.8,27,63.64,53.04,-10.6,Card,5,No,No,Yes
50409,11458,2025-10-02,Mumbai,Healthy,246,5,7.1,41,82.67,84.42,1.75,UPI,3,No,No,Yes
50410,11364,2025-06-12,Lucknow,Biryani,515,5,0.8,47,41.33,107.55,66.22,COD,4,No,No,Yes
50411,11326,2025-12-28,Mumbai,Desserts,215,25,9.0,47,89.54,47.55,-41.99,UPI,2,No,No,No
50412,10286,2025-12-14,Hyderabad,Fast Food,432,0,1.6,33,37.4,115.04,77.64,UPI,5,No,No,Yes
50413,10172,2025-10-03,Jaipur,South Indian,201,15,11.3,55,119.69,69.07,-50.62,Wallet,1,Yes,No,No
50414,10758,2025-07-17,Delhi,Pizza,763,0,1.4,29,25,187.86,162.86,Wallet,4,No,No,No
50415,11493,2025-08-01,Bangalore,North Indian,488,30,6.5,41,75.93,-0.04,-75.97,COD,3,No,No,Yes
50416,10849,2025-03-31,Hyderabad,Chinese,300,15,5.2,37,62.12,52.2,-9.92,Wallet,4,No,No,Yes
50417,10460,2025-01-14,Kolkata,Biryani,569,5,4.2,38,51.22,121.93,70.71,COD,4,No,No,Yes
50418,11010,2025-02-04,Hyderabad,Fast Food,324,25,2.8,40,45.42,10.28,-35.14,UPI,3,No,No,Yes
50419,10300,2025-06-13,Delhi,South Indian,308,20,4.7,35,56.63,34.36,-22.27,Card,4,No,No,Yes
50420,11567,2025-02-18,Hyderabad,Pizza,606,30,4.3,39,68.58,-22.68,-91.26,Card,4,No,No,Yes
50421,11062,2025-05-25,Delhi,North Indian,653,5,2.5,31,45.2,131.01,85.81,UPI,5,No,No,Yes
50422,10855,2025-08-24,Jaipur,Biryani,435,25,5.5,52,84.35,19.95,-64.4,COD,4,No,No,Yes
50423,10059,2025-03-02,Mumbai,Desserts,311,5,6.2,43,80.78,90.07,9.29,UPI,5,No,No,Yes
50424,10403,2025-02-25,Bangalore,South Indian,211,0,3.0,23,45.45,66.42,20.97,Card,5,No,No,Yes
50425,10379,2025-12-10,Delhi,Biryani,203,10,8.3,53,107.43,74.16,-33.27,UPI,3,No,No,Yes
50426,11084,2025-04-22,Pune,Healthy,552,40,12.1,71,138.6,-44.36,-182.96,UPI,1,No,No,No
50427,10371,2025-07-01,Lucknow,Fast Food,299,10,2.9,29,45.55,55.88,10.33,UPI,4,No,No,No
50428,10672,2025-09-10,Bangalore,Pizza,463,15,3.6,28,47.07,54.01,6.94,Wallet,4,No,No,No
50429,11391,2025-07-08,Bangalore,Healthy,392,20,4.1,32,54.73,32.44,-22.29,Card,4,No,No,No
50430,10133,2025-07-06,Lucknow,Fast Food,121,30,0.8,29,25,10.32,-14.68,Wallet,4,No,No,No
50431,10730,2025-09-01,Pune,Healthy,379,15,7.9,52,102.19,73.93,-28.26,UPI,2,No,No,No
50432,11021,2025-12-14,Bangalore,Pizza,460,20,3.6,33,38.72,30.8,-7.92,Wallet,5,No,No,Yes
50433,11005,2025-09-16,Mumbai,Fast Food,203,0,7.0,27,81.08,86.66,5.58,UPI,4,No,No,Yes
50434,10363,2025-10-13,Pune,Chinese,316,10,6.2,35,76.14,75.12,-1.02,Wallet,5,No,No,Yes
50435,10975,2025-10-15,Jaipur,North Indian,531,20,3.1,29,60.68,30.62,-30.06,COD,4,No,Yes,No
50436,11658,2025-10-26,Bangalore,Desserts,291,15,4.6,22,64.78,47.97,-16.81,UPI,5,No,No,No
50437,10625,2025-02-28,Mumbai,Biryani,528,20,4.0,38,51.5,34.56,-16.94,Wallet,5,No,No,Yes
50438,10661,2025-10-21,Bangalore,North Indian,380,30,4.6,31,52.83,-2.8,-55.63,UPI,4,No,No,Yes
50439,11098,2025-04-20,Mumbai,Biryani,417,25,7.5,55,103.62,32.49,-71.13,Wallet,1,Yes,Yes,No
50440,10875,2025-04-18,Delhi,Biryani,303,25,6.4,41,82.07,29.31,-52.76,UPI,4,No,No,Yes
50441,11286,2025-12-27,Hyderabad,Pizza,520,40,1.8,31,45.41,-73.6,-119.01,UPI,5,No,No,No
50442,11070,2025-04-13,Delhi,Biryani,555,15,7.2,41,93.37,82.05,-11.32,Card,1,Yes,Yes,No
50443,10526,2025-12-18,Hyderabad,Fast Food,356,30,6.3,33,71.25,9.32,-61.93,Card,4,No,No,Yes
50444,10060,2025-05-13,Kolkata,Pizza,470,30,12.1,80,158.33,17.4,-140.93,COD,1,No,No,No
50445,11376,2025-12-03,Jaipur,Fast Food,131,20,7.6,47,89.79,48.22,-41.57,Wallet,3,No,No,No
50446,10185,2025-05-02,Hyderabad,Chinese,551,30,3.5,33,31.87,-23.08,-54.95,Wallet,4,No,No,Yes
50447,10521,2025-10-29,Bangalore,North Indian,398,15,4.8,33,63.65,56.66,-6.99,COD,5,No,No,Yes
50448,10044,2025-11-27,Lucknow,South Indian,143,25,7.0,49,82.07,37.71,-44.36,UPI,4,No,No,Yes
50449,11096,2025-05-02,Jaipur,Fast Food,250,10,7.1,58,102.94,72.6,-30.34,COD,2,Yes,Yes,No
50450,11664,2025-11-26,Delhi,Biryani,267,15,8.1,39,93.33,67.29,-26.04,COD,5,No,No,No
50451,11037,2025-02-03,Delhi,South Indian,120,0,6.7,48,87.17,66.6,-20.57,COD,2,No,No,No
50452,10643,2025-10-22,Bangalore,Biryani,390,25,0.8,27,25,8.3,-16.7,COD,5,No,No,Yes
50453,10356,2025-12-18,Hyderabad,Fast Food,355,15,5.0,28,68.75,54.85,-13.9,Card,4,No,Yes,No
50454,10183,2025-08-25,Mumbai,South Indian,377,10,6.3,41,78.21,83.04,4.83,Wallet,4,No,No,Yes
50455,11695,2025-12-11,Hyderabad,Pizza,774,10,6.8,48,77.83,133.68,55.85,Card,2,No,No,No
50456,10857,2025-04-03,Delhi,Biryani,502,40,4.8,32,65.76,-61.56,-127.32,Wallet,4,No,Yes,No
50457,11407,2025-04-19,Pune,South Indian,195,0,5.0,34,63.94,72.9,8.96,UPI,5,No,No,No
50458,10011,2025-05-10,Hyderabad,Fast Food,286,40,8.6,51,102.02,0.12,-101.9,UPI,1,Yes,No,No
50459,10650,2025-12-30,Hyderabad,Biryani,442,30,5.7,47,65.54,-1.16,-66.7,COD,4,No,No,No
50460,11059,2025-06-10,Delhi,Pizza,392,20,5.0,49,67.46,37.84,-29.62,Wallet,2,No,No,Yes
